dexnumber, species, form, type1, type2, base catch rate, base flee rate, stamina, attack, defense, quick moves, charge moves, elite quick moves, elite charge moves, third move dust, third move candy, purify dust, purify candy
587,EMOLGA,,POKEMON_TYPE_ELECTRIC,POKEMON_TYPE_FLYING,0.2,0.07, 146, 158, 127, THUNDER_SHOCK_FAST QUICK_ATTACK_FAST,DISCHARGE AERIAL_ACE THUNDERBOLT, , , 10000,25, , 
588,KARRABLAST,,POKEMON_TYPE_BUG,,0.3,0.1, 137, 137, 87, PECK_FAST FURY_CUTTER_FAST,SIGNAL_BEAM X_SCISSOR DRILL_RUN AERIAL_ACE, , , 50000,50, , 
589,ESCAVALIER,,POKEMON_TYPE_BUG,POKEMON_TYPE_STEEL,0.125,0.05, 172, 223, 187, COUNTER_FAST BUG_BITE_FAST,MEGAHORN ACID_SPRAY DRILL_RUN AERIAL_ACE, , , 50000,50, , 
590,FOONGUS,,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.3,0.1, 170, 97, 91, ASTONISH_FAST FEINT_ATTACK_FAST,ENERGY_BALL BODY_SLAM GRASS_KNOT, , , 50000,50, , 
591,AMOONGUSS,,POKEMON_TYPE_GRASS,POKEMON_TYPE_POISON,0.125,0.05, 249, 155, 139, ASTONISH_FAST FEINT_ATTACK_FAST,FOUL_PLAY SLUDGE_BOMB GRASS_KNOT, , , 50000,50, , 
592,FRILLISH,,POKEMON_TYPE_WATER,POKEMON_TYPE_GHOST,0.3,0.09, 146, 115, 134, BUBBLE_FAST HEX_FAST,NIGHT_SHADE ICE_BEAM OMINOUS_WIND, , , 50000,50, , 
592,FRILLISH,FEMALE,POKEMON_TYPE_WATER,POKEMON_TYPE_GHOST,0.3,0.09, 146, 115, 134, BUBBLE_FAST HEX_FAST,NIGHT_SHADE ICE_BEAM OMINOUS_WIND, , , 50000,50, , 
592,FRILLISH,NORMAL,POKEMON_TYPE_WATER,POKEMON_TYPE_GHOST,0.3,0.09, 146, 115, 134, BUBBLE_FAST HEX_FAST,NIGHT_SHADE ICE_BEAM OMINOUS_WIND, , , 50000,50, , 
593,JELLICENT,,POKEMON_TYPE_WATER,POKEMON_TYPE_GHOST,0.125,0.05, 225, 159, 178, BUBBLE_FAST HEX_FAST,SHADOW_BALL ICE_BEAM BUBBLE_BEAM, , , 50000,50, , 
593,JELLICENT,FEMALE,POKEMON_TYPE_WATER,POKEMON_TYPE_GHOST,0.125,0.05, 225, 159, 178, BUBBLE_FAST HEX_FAST,SHADOW_BALL ICE_BEAM BUBBLE_BEAM, , , 50000,50, , 
593,JELLICENT,NORMAL,POKEMON_TYPE_WATER,POKEMON_TYPE_GHOST,0.125,0.05, 225, 159, 178, BUBBLE_FAST HEX_FAST,SHADOW_BALL ICE_BEAM BUBBLE_BEAM, , , 50000,50, , 
594,ALOMOMOLA,,POKEMON_TYPE_WATER,,0.2,0.07, 338, 138, 131, WATERFALL_FAST HIDDEN_POWER_FAST,HYDRO_PUMP BLIZZARD PSYCHIC, , , 75000,75, , 
595,JOLTIK,,POKEMON_TYPE_BUG,POKEMON_TYPE_ELECTRIC,0.3,0.1, 137, 110, 98, CHARGE_BEAM_FAST SUCKER_PUNCH_FAST,CROSS_POISON BUG_BUZZ DISCHARGE, , , 50000,50, , 
596,GALVANTULA,,POKEMON_TYPE_BUG,POKEMON_TYPE_ELECTRIC,0.125,0.05, 172, 201, 128, VOLT_SWITCH_FAST FURY_CUTTER_FAST,CROSS_POISON BUG_BUZZ DISCHARGE ENERGY_BALL LUNGE, , , 50000,50, , 
597,FERROSEED,,POKEMON_TYPE_GRASS,POKEMON_TYPE_STEEL,0.3,0.09, 127, 82, 155, TACKLE_FAST METAL_CLAW_FAST,GYRO_BALL FLASH_CANNON IRON_HEAD, , , 75000,75, , 
598,FERROTHORN,,POKEMON_TYPE_GRASS,POKEMON_TYPE_STEEL,0.125,0.05, 179, 158, 223, BULLET_SEED_FAST METAL_CLAW_FAST,POWER_WHIP FLASH_CANNON ACID_SPRAY THUNDER MIRROR_SHOT, , , 75000,75, , 
599,KLINK,,POKEMON_TYPE_STEEL,,0.4,0.1, 120, 98, 121, VOLT_SWITCH_FAST CHARGE_BEAM_FAST,VICE_GRIP DISCHARGE ZAP_CANNON, , , 75000,75, , 
600,KLANG,,POKEMON_TYPE_STEEL,,0.1,0.07, 155, 150, 174, THUNDER_SHOCK_FAST CHARGE_BEAM_FAST,VICE_GRIP THUNDERBOLT ZAP_CANNON, , , 75000,75, , 
601,KLINKLANG,,POKEMON_TYPE_STEEL,,0.05,0.05, 155, 199, 214, THUNDER_SHOCK_FAST CHARGE_BEAM_FAST,HYPER_BEAM FLASH_CANNON ZAP_CANNON MIRROR_SHOT, , , 75000,75, , 
602,TYNAMO,,POKEMON_TYPE_ELECTRIC,,0.4,0.15, 111, 105, 78, TACKLE_FAST SPARK_FAST,STRUGGLE, , , 10000,25, , 
603,EELEKTRIK,,POKEMON_TYPE_ELECTRIC,,0.1,0.07, 163, 156, 130, ACID_FAST SPARK_FAST,CRUNCH THUNDERBOLT DISCHARGE, , , 10000,25, , 
604,EELEKTROSS,,POKEMON_TYPE_ELECTRIC,,0.05,0.05, 198, 217, 152, ACID_FAST SPARK_FAST,CRUNCH THUNDERBOLT ACID_SPRAY DRAGON_CLAW, , , 10000,25, , 
605,ELGYEM,,POKEMON_TYPE_PSYCHIC,,0.3,0.1, 146, 148, 100, CONFUSION_FAST ASTONISH_FAST,PSYBEAM DARK_PULSE PSYCHIC, , , 50000,50, , 
606,BEHEEYEM,,POKEMON_TYPE_PSYCHIC,,0.15,0.05, 181, 221, 163, CONFUSION_FAST ASTONISH_FAST,ROCK_SLIDE DARK_PULSE PSYCHIC, , , 50000,50, , 
607,LITWICK,,POKEMON_TYPE_GHOST,POKEMON_TYPE_FIRE,0.4,0.09, 137, 108, 98, ASTONISH_FAST EMBER_FAST,FLAME_CHARGE FLAME_BURST HEAT_WAVE, , , 75000,75, , 
608,LAMPENT,,POKEMON_TYPE_GHOST,POKEMON_TYPE_FIRE,0.1,0.07, 155, 169, 115, ASTONISH_FAST EMBER_FAST,ENERGY_BALL FLAME_BURST HEAT_WAVE, , , 75000,75, , 
609,CHANDELURE,,POKEMON_TYPE_GHOST,POKEMON_TYPE_FIRE,0.05,0.05, 155, 271, 182, HEX_FAST FIRE_SPIN_FAST INCINERATE_FAST,ENERGY_BALL SHADOW_BALL OVERHEAT FLAME_CHARGE, , , 75000,75, , 
610,AXEW,,POKEMON_TYPE_DRAGON,,0.4,0.09, 130, 154, 101, SCRATCH_FAST IRON_TAIL_FAST,DRAGON_CLAW AQUA_TAIL DRAGON_PULSE, , , 75000,75, , 
611,FRAXURE,,POKEMON_TYPE_DRAGON,,0.1,0.07, 165, 212, 123, DRAGON_TAIL_FAST IRON_TAIL_FAST,DRAGON_CLAW AQUA_TAIL NIGHT_SLASH, , , 75000,75, , 
612,HAXORUS,,POKEMON_TYPE_DRAGON,,0.05,0.05, 183, 284, 172, DRAGON_TAIL_FAST COUNTER_FAST,DRAGON_CLAW SURF NIGHT_SLASH EARTHQUAKE, , , 75000,75, , 
613,CUBCHOO,,POKEMON_TYPE_ICE,,0.3,0.1, 146, 128, 74, POWDER_SNOW_FAST CHARM_FAST,ICE_PUNCH ICY_WIND PLAY_ROUGH, , , 50000,50, , 
613,CUBCHOO,NORMAL,POKEMON_TYPE_ICE,,0.3,0.1, 146, 128, 74, POWDER_SNOW_FAST CHARM_FAST,ICE_PUNCH ICY_WIND PLAY_ROUGH, , , 50000,50, , 
613,CUBCHOO,WINTER_2020,POKEMON_TYPE_ICE,,0.3,0.1, 146, 128, 74, POWDER_SNOW_FAST CHARM_FAST,ICE_PUNCH ICY_WIND PLAY_ROUGH, , , 50000,50, , 
614,BEARTIC,,POKEMON_TYPE_ICE,,0.15,0.05, 216, 233, 152, POWDER_SNOW_FAST CHARM_FAST,ICE_PUNCH SURF PLAY_ROUGH, , , 50000,50, , 
615,CRYOGONAL,,POKEMON_TYPE_ICE,,0.2,0.07, 190, 190, 218, ICE_SHARD_FAST FROST_BREATH_FAST,AURORA_BEAM NIGHT_SLASH SOLAR_BEAM WATER_PULSE, , , 75000,75, , 
616,SHELMET,,POKEMON_TYPE_BUG,,0.3,0.1, 137, 72, 140, ACID_FAST INFESTATION_FAST,BUG_BUZZ BODY_SLAM SIGNAL_BEAM, , , 50000,50, , 
617,ACCELGOR,,POKEMON_TYPE_BUG,,0.15,0.05, 190, 220, 120, ACID_FAST INFESTATION_FAST,BUG_BUZZ ACID_SPRAY SIGNAL_BEAM FOCUS_BLAST, , , 50000,50, , 
618,STUNFISK,,POKEMON_TYPE_GROUND,POKEMON_TYPE_ELECTRIC,0.2,0.07, 240, 144, 171, THUNDER_SHOCK_FAST MUD_SHOT_FAST,MUD_BOMB DISCHARGE MUDDY_WATER, , , 75000,75, , 
618,STUNFISK,GALARIAN,POKEMON_TYPE_GROUND,POKEMON_TYPE_STEEL,0.2,0.07, 240, 144, 171, MUD_SHOT_FAST METAL_CLAW_FAST,EARTHQUAKE FLASH_CANNON MUDDY_WATER ROCK_SLIDE, , , 75000,75, , 
618,STUNFISK,NORMAL,POKEMON_TYPE_GROUND,POKEMON_TYPE_ELECTRIC,0.2,0.07, 240, 144, 171, THUNDER_SHOCK_FAST MUD_SHOT_FAST,MUD_BOMB DISCHARGE MUDDY_WATER, , , 75000,75, , 
618,STUNFISK,PURIFIED,POKEMON_TYPE_GROUND,POKEMON_TYPE_ELECTRIC,0.2,0.07, 240, 144, 171, THUNDER_SHOCK_FAST MUD_SHOT_FAST,MUD_BOMB DISCHARGE MUDDY_WATER, , , 75000,75, , 
618,STUNFISK,SHADOW,POKEMON_TYPE_GROUND,POKEMON_TYPE_ELECTRIC,0.05,0.07, 240, 144, 171, THUNDER_SHOCK_FAST MUD_SHOT_FAST,MUD_BOMB DISCHARGE MUDDY_WATER, , , 75000,75, 3000, 3
619,MIENFOO,,POKEMON_TYPE_FIGHTING,,0.3,0.1, 128, 160, 98, LOW_KICK_FAST POUND_FAST,BRICK_BREAK LOW_SWEEP FOCUS_BLAST, , , 50000,50, , 
620,MIENSHAO,,POKEMON_TYPE_FIGHTING,,0.15,0.05, 163, 258, 127, LOW_KICK_FAST POISON_JAB_FAST,BRICK_BREAK GRASS_KNOT STONE_EDGE, , , 50000,50, , 
621,DRUDDIGON,,POKEMON_TYPE_DRAGON,,0.2,0.07, 184, 213, 170, DRAGON_TAIL_FAST BITE_FAST,DRAGON_CLAW NIGHT_SLASH HYPER_BEAM, , , 75000,75, , 
622,GOLETT,,POKEMON_TYPE_GROUND,POKEMON_TYPE_GHOST,0.3,0.1, 153, 127, 92, ASTONISH_FAST MUD_SLAP_FAST,SHADOW_PUNCH BRICK_BREAK NIGHT_SHADE, , , 75000,75, , 
623,GOLURK,,POKEMON_TYPE_GROUND,POKEMON_TYPE_GHOST,0.15,0.05, 205, 222, 154, ASTONISH_FAST MUD_SLAP_FAST,SHADOW_PUNCH DYNAMIC_PUNCH EARTH_POWER, , , 75000,75, , 
624,PAWNIARD,,POKEMON_TYPE_DARK,POKEMON_TYPE_STEEL,0.3,0.09, 128, 154, 114, SCRATCH_FAST FURY_CUTTER_FAST,NIGHT_SLASH IRON_HEAD X_SCISSOR, , , 75000,75, , 
625,BISHARP,,POKEMON_TYPE_DARK,POKEMON_TYPE_STEEL,0.15,0.05, 163, 232, 176, SNARL_FAST METAL_CLAW_FAST,DARK_PULSE IRON_HEAD X_SCISSOR FOCUS_BLAST, , , 75000,75, , 
626,BOUFFALANT,,POKEMON_TYPE_NORMAL,,0.2,0.07, 216, 195, 182, ZEN_HEADBUTT_FAST MUD_SHOT_FAST,MEGAHORN STOMP SKULL_BASH EARTHQUAKE, , , 50000,50, , 
627,RUFFLET,,POKEMON_TYPE_NORMAL,POKEMON_TYPE_FLYING,0.3,0.1, 172, 150, 97, PECK_FAST WING_ATTACK_FAST,AERIAL_ACE BRAVE_BIRD ROCK_TOMB, , , 75000,75, , 
628,BRAVIARY,,POKEMON_TYPE_NORMAL,POKEMON_TYPE_FLYING,0.15,0.05, 225, 232, 152, STEEL_WING_FAST AIR_SLASH_FAST,HEAT_WAVE BRAVE_BIRD ROCK_SLIDE CLOSE_COMBAT, , , 75000,75, , 
629,VULLABY,,POKEMON_TYPE_DARK,POKEMON_TYPE_FLYING,0.3,0.1, 172, 105, 139, FEINT_ATTACK_FAST AIR_SLASH_FAST,DARK_PULSE BRAVE_BIRD FOUL_PLAY, , , 75000,75, , 
630,MANDIBUZZ,,POKEMON_TYPE_DARK,POKEMON_TYPE_FLYING,0.15,0.05, 242, 129, 205, SNARL_FAST AIR_SLASH_FAST,DARK_PULSE AERIAL_ACE FOUL_PLAY SHADOW_BALL, , , 75000,75, , 
631,HEATMOR,,POKEMON_TYPE_FIRE,,0.2,0.07, 198, 204, 129, LICK_FAST FIRE_SPIN_FAST,FLAMETHROWER THUNDER_PUNCH POWER_UP_PUNCH, , , 50000,50, , 
632,DURANT,,POKEMON_TYPE_BUG,POKEMON_TYPE_STEEL,0.2,0.07, 151, 217, 188, BUG_BITE_FAST METAL_CLAW_FAST,X_SCISSOR IRON_HEAD STONE_EDGE, , , 50000,50, , 
633,DEINO,,POKEMON_TYPE_DARK,POKEMON_TYPE_DRAGON,0.4,0.09, 141, 116, 93, TACKLE_FAST DRAGON_BREATH_FAST,DRAGON_PULSE CRUNCH BODY_SLAM, , , 75000,75, , 
634,ZWEILOUS,,POKEMON_TYPE_DARK,POKEMON_TYPE_DRAGON,0.1,0.07, 176, 159, 135, BITE_FAST DRAGON_BREATH_FAST,DRAGON_PULSE DARK_PULSE BODY_SLAM, , , 75000,75, , 
635,HYDREIGON,,POKEMON_TYPE_DARK,POKEMON_TYPE_DRAGON,0.05,0.05, 211, 256, 188, BITE_FAST DRAGON_BREATH_FAST,DRAGON_PULSE DARK_PULSE FLASH_CANNON, , , 75000,75, , 
636,LARVESTA,,POKEMON_TYPE_BUG,POKEMON_TYPE_FIRE,0.7,0.15, 146, 156, 107, EMBER_FAST BUG_BITE_FAST,FLAME_CHARGE BUG_BUZZ FLAME_WHEEL, , , 75000,75, , 
637,VOLCARONA,,POKEMON_TYPE_BUG,POKEMON_TYPE_FIRE,0.1,0.07, 198, 264, 189, FIRE_SPIN_FAST BUG_BITE_FAST,OVERHEAT BUG_BUZZ SOLAR_BEAM HURRICANE, , , 75000,75, , 
638,COBALION,,POKEMON_TYPE_STEEL,POKEMON_TYPE_FIGHTING,0.02,0.01, 209, 192, 229, METAL_CLAW_FAST ZEN_HEADBUTT_FAST,CLOSE_COMBAT IRON_HEAD STONE_EDGE, , SACRED_SWORD, 100000,100, , 
639,TERRAKION,,POKEMON_TYPE_ROCK,POKEMON_TYPE_FIGHTING,0.02,0.01, 209, 260, 192, SMACK_DOWN_FAST ZEN_HEADBUTT_FAST,CLOSE_COMBAT EARTHQUAKE ROCK_SLIDE, , , 100000,100, , 
640,VIRIZION,,POKEMON_TYPE_GRASS,POKEMON_TYPE_FIGHTING,0.02,0.01, 209, 192, 229, QUICK_ATTACK_FAST ZEN_HEADBUTT_FAST,CLOSE_COMBAT LEAF_BLADE STONE_EDGE, , , 100000,100, , 
641,TORNADUS,,POKEMON_TYPE_FLYING,,0.02,0.01, 188, 266, 164, BITE_FAST AIR_SLASH_FAST,GRASS_KNOT DARK_PULSE HYPER_BEAM HURRICANE, , , 100000,100, , 
641,TORNADUS,INCARNATE,POKEMON_TYPE_FLYING,,0.02,0.01, 188, 266, 164, BITE_FAST AIR_SLASH_FAST,GRASS_KNOT DARK_PULSE HYPER_BEAM HURRICANE, , , 100000,100, , 
641,TORNADUS,THERIAN,POKEMON_TYPE_FLYING,,0.02,0.01, 188, 238, 189, ASTONISH_FAST GUST_FAST,HEAT_WAVE PSYCHIC FOCUS_BLAST HURRICANE, , , 100000,100, , 
642,THUNDURUS,,POKEMON_TYPE_ELECTRIC,POKEMON_TYPE_FLYING,0.02,0.01, 188, 266, 164, ASTONISH_FAST THUNDER_SHOCK_FAST,CRUNCH THUNDER BRICK_BREAK THUNDER_PUNCH, , , 100000,100, , 
642,THUNDURUS,INCARNATE,POKEMON_TYPE_ELECTRIC,POKEMON_TYPE_FLYING,0.02,0.01, 188, 266, 164, ASTONISH_FAST THUNDER_SHOCK_FAST,CRUNCH THUNDER BRICK_BREAK THUNDER_PUNCH, , , 100000,100, , 
642,THUNDURUS,THERIAN,POKEMON_TYPE_ELECTRIC,POKEMON_TYPE_FLYING,0.02,0.01, 188, 295, 161, BITE_FAST VOLT_SWITCH_FAST,SLUDGE_WAVE THUNDER FOCUS_BLAST THUNDERBOLT, , , 100000,100, , 
643,RESHIRAM,,POKEMON_TYPE_DRAGON,POKEMON_TYPE_FIRE,0.02,0.01, 205, 275, 211, DRAGON_BREATH_FAST FIRE_FANG_FAST,CRUNCH OVERHEAT DRACO_METEOR STONE_EDGE, , , 100000,100, , 
644,ZEKROM,,POKEMON_TYPE_DRAGON,POKEMON_TYPE_ELECTRIC,0.02,0.01, 205, 275, 211, DRAGON_BREATH_FAST CHARGE_BEAM_FAST,OUTRAGE WILD_CHARGE FLASH_CANNON CRUNCH, , , 100000,100, , 
645,LANDORUS,,POKEMON_TYPE_GROUND,POKEMON_TYPE_FLYING,0.02,0.01, 205, 261, 182, MUD_SHOT_FAST ROCK_THROW_FAST,EARTH_POWER OUTRAGE ROCK_SLIDE FOCUS_BLAST, , , 100000,100, , 
645,LANDORUS,INCARNATE,POKEMON_TYPE_GROUND,POKEMON_TYPE_FLYING,0.02,0.01, 205, 261, 182, MUD_SHOT_FAST ROCK_THROW_FAST,EARTH_POWER OUTRAGE ROCK_SLIDE FOCUS_BLAST, , , 100000,100, , 
645,LANDORUS,THERIAN,POKEMON_TYPE_GROUND,POKEMON_TYPE_FLYING,0.02,0.01, 205, 289, 179, MUD_SHOT_FAST EXTRASENSORY_FAST,EARTHQUAKE BULLDOZE STONE_EDGE SUPER_POWER, , , 100000,100, , 
646,KYUREM,,POKEMON_TYPE_DRAGON,POKEMON_TYPE_ICE,0.02,0.01, 245, 246, 170, DRAGON_BREATH_FAST STEEL_WING_FAST,DRAGON_CLAW BLIZZARD DRACO_METEOR, , , 100000,100, , 
646,KYUREM,BLACK,POKEMON_TYPE_DRAGON,POKEMON_TYPE_ICE,0.02,0.01, 245, 310, 183, DRAGON_TAIL_FAST SHADOW_CLAW_FAST,IRON_HEAD BLIZZARD STONE_EDGE OUTRAGE, , , 100000,100, , 
646,KYUREM,NORMAL,POKEMON_TYPE_DRAGON,POKEMON_TYPE_ICE,0.02,0.01, 245, 246, 170, DRAGON_BREATH_FAST STEEL_WING_FAST,DRAGON_CLAW BLIZZARD DRACO_METEOR, , , 100000,100, , 
646,KYUREM,WHITE,POKEMON_TYPE_DRAGON,POKEMON_TYPE_ICE,0.02,0.01, 245, 310, 183, DRAGON_BREATH_FAST STEEL_WING_FAST,DRAGON_PULSE BLIZZARD ANCIENT_POWER FOCUS_BLAST, , , 100000,100, , 
647,KELDEO,,POKEMON_TYPE_WATER,POKEMON_TYPE_FIGHTING,0.02,0.01, 209, 260, 192, POISON_JAB_FAST LOW_KICK_FAST,AQUA_JET CLOSE_COMBAT HYDRO_PUMP X_SCISSOR, , , 100000,100, , 
647,KELDEO,ORDINARY,POKEMON_TYPE_WATER,POKEMON_TYPE_FIGHTING,0.02,0.01, 209, 260, 192, POISON_JAB_FAST LOW_KICK_FAST,AQUA_JET CLOSE_COMBAT HYDRO_PUMP X_SCISSOR, , , 100000,100, , 
647,KELDEO,RESOLUTE,POKEMON_TYPE_WATER,POKEMON_TYPE_FIGHTING,0.02,0.01, 209, 260, 192, POISON_JAB_FAST LOW_KICK_FAST,AQUA_JET CLOSE_COMBAT HYDRO_PUMP X_SCISSOR, , , 100000,100, , 
648,MELOETTA,,POKEMON_TYPE_NORMAL,POKEMON_TYPE_PSYCHIC,0.02,0.01, 225, 250, 225, QUICK_ATTACK_FAST LOW_KICK_FAST,CLOSE_COMBAT FIRE_PUNCH ICE_PUNCH HYPER_BEAM, , , 100000,100, , 
648,MELOETTA,ARIA,POKEMON_TYPE_NORMAL,POKEMON_TYPE_PSYCHIC,0.02,0.01, 225, 250, 225, QUICK_ATTACK_FAST CONFUSION_FAST,PSYSHOCK THUNDERBOLT DAZZLING_GLEAM HYPER_BEAM, , , 100000,100, , 
648,MELOETTA,PIROUETTE,POKEMON_TYPE_NORMAL,POKEMON_TYPE_FIGHTING,0.02,0.01, 225, 269, 188, QUICK_ATTACK_FAST LOW_KICK_FAST,CLOSE_COMBAT FIRE_PUNCH ICE_PUNCH HYPER_BEAM, , , 100000,100, , 
649,GENESECT,,POKEMON_TYPE_BUG,POKEMON_TYPE_STEEL,0.02,0.01, 174, 252, 199, METAL_CLAW_FAST FURY_CUTTER_FAST,X_SCISSOR MAGNET_BOMB HYPER_BEAM, , , 100000,100, , 
649,GENESECT,BURN,POKEMON_TYPE_BUG,POKEMON_TYPE_STEEL,0.02,0.01, 174, 252, 199, METAL_CLAW_FAST FURY_CUTTER_FAST,X_SCISSOR MAGNET_BOMB FLAMETHROWER, , , 100000,100, , 
649,GENESECT,CHILL,POKEMON_TYPE_BUG,POKEMON_TYPE_STEEL,0.02,0.01, 174, 252, 199, METAL_CLAW_FAST FURY_CUTTER_FAST,X_SCISSOR MAGNET_BOMB ICE_BEAM, , , 100000,100, , 
649,GENESECT,DOUSE,POKEMON_TYPE_BUG,POKEMON_TYPE_STEEL,0.02,0.01, 174, 252, 199, METAL_CLAW_FAST FURY_CUTTER_FAST,X_SCISSOR MAGNET_BOMB GUNK_SHOT, , , 100000,100, , 
649,GENESECT,NORMAL,POKEMON_TYPE_BUG,POKEMON_TYPE_STEEL,0.02,0.01, 174, 252, 199, METAL_CLAW_FAST FURY_CUTTER_FAST,X_SCISSOR MAGNET_BOMB HYPER_BEAM, , , 100000,100, , 
649,GENESECT,SHOCK,POKEMON_TYPE_BUG,POKEMON_TYPE_STEEL,0.02,0.01, 174, 252, 199, METAL_CLAW_FAST FURY_CUTTER_FAST,X_SCISSOR MAGNET_BOMB ZAP_CANNON, , , 100000,100, , 
650,CHESPIN,,POKEMON_TYPE_GRASS,,0.2,0.1, 148, 110, 106, TAKE_DOWN_FAST VINE_WHIP_FAST,GYRO_BALL SEED_BOMB BODY_SLAM, , , 10000,25, , 
651,QUILLADIN,,POKEMON_TYPE_GRASS,,0.1,0.1, 156, 146, 156, LOW_KICK_FAST VINE_WHIP_FAST,GYRO_BALL ENERGY_BALL BODY_SLAM, , , 10000,25, , 
652,CHESNAUGHT,,POKEMON_TYPE_GRASS,POKEMON_TYPE_FIGHTING,0.05,0.1, 204, 201, 204, LOW_KICK_FAST VINE_WHIP_FAST SMACK_DOWN_FAST,GYRO_BALL ENERGY_BALL SUPER_POWER SOLAR_BEAM, , , 10000,25, , 
653,FENNEKIN,,POKEMON_TYPE_FIRE,,0.2,0.1, 120, 116, 102, SCRATCH_FAST EMBER_FAST,PSYSHOCK FLAMETHROWER FLAME_CHARGE, , , 10000,25, , 
654,BRAIXEN,,POKEMON_TYPE_FIRE,,0.1,0.1, 153, 171, 130, SCRATCH_FAST EMBER_FAST,PSYSHOCK FLAMETHROWER FLAME_CHARGE, , , 10000,25, , 
655,DELPHOX,,POKEMON_TYPE_FIRE,POKEMON_TYPE_PSYCHIC,0.05,0.1, 181, 230, 189, SCRATCH_FAST FIRE_SPIN_FAST ZEN_HEADBUTT_FAST,PSYCHIC FLAMETHROWER FLAME_CHARGE FIRE_BLAST, , , 10000,25, , 
656,FROAKIE,,POKEMON_TYPE_WATER,,0.2,0.1, 121, 122, 84, POUND_FAST BUBBLE_FAST,WATER_PULSE AERIAL_ACE SURF, , , 10000,25, , 
657,FROGADIER,,POKEMON_TYPE_WATER,,0.1,0.1, 144, 168, 114, POUND_FAST BUBBLE_FAST,WATER_PULSE AERIAL_ACE SURF, , , 10000,25, , 
658,GRENINJA,,POKEMON_TYPE_WATER,POKEMON_TYPE_DARK,0.05,0.1, 176, 223, 152, FEINT_ATTACK_FAST BUBBLE_FAST,NIGHT_SLASH AERIAL_ACE SURF HYDRO_PUMP, , , 10000,25, , 
659,BUNNELBY,,POKEMON_TYPE_NORMAL,,0.5,0.1, 116, 68, 72, MUD_SLAP_FAST QUICK_ATTACK_FAST,DIG BULLDOZE EARTHQUAKE, , , 10000,25, , 
660,DIGGERSBY,,POKEMON_TYPE_NORMAL,POKEMON_TYPE_GROUND,0.2,0.1, 198, 112, 155, MUD_SHOT_FAST QUICK_ATTACK_FAST,DIG HYPER_BEAM EARTHQUAKE FIRE_PUNCH, , , 10000,25, , 
661,FLETCHLING,,POKEMON_TYPE_NORMAL,POKEMON_TYPE_FLYING,0.5,0.2, 128, 95, 80, PECK_FAST QUICK_ATTACK_FAST,AERIAL_ACE HEAT_WAVE SWIFT, , , 10000,25, , 
662,FLETCHINDER,,POKEMON_TYPE_FIRE,POKEMON_TYPE_FLYING,0.25,0.09, 158, 145, 110, PECK_FAST EMBER_FAST STEEL_WING_FAST,AERIAL_ACE HEAT_WAVE FLAME_CHARGE, , , 10000,25, , 
663,TALONFLAME,,POKEMON_TYPE_FIRE,POKEMON_TYPE_FLYING,0.125,0.05, 186, 176, 155, PECK_FAST FIRE_SPIN_FAST STEEL_WING_FAST,BRAVE_BIRD FIRE_BLAST FLAME_CHARGE HURRICANE, INCINERATE_FAST, , 10000,25, , 
664,SCATTERBUG,,POKEMON_TYPE_BUG,,0.5,0.2, 116, 63, 63, BUG_BITE_FAST TACKLE_FAST,STRUGGLE, , , 10000,25, , 
665,SPEWPA,,POKEMON_TYPE_BUG,,0.25,0.09, 128, 48, 89, BUG_BITE_FAST TACKLE_FAST,STRUGGLE, , , 10000,25, , 
666,VIVILLON,,POKEMON_TYPE_BUG,POKEMON_TYPE_FLYING,0.125,0.06, 190, 176, 103, BUG_BITE_FAST GUST_FAST STRUGGLE_BUG_FAST,BUG_BUZZ AERIAL_ACE ENERGY_BALL HURRICANE, , , 10000,25, , 
667,LITLEO,,POKEMON_TYPE_FIRE,POKEMON_TYPE_NORMAL,0.5,0.2, 158, 139, 112, FIRE_FANG_FAST TACKLE_FAST EMBER_FAST,FLAME_CHARGE FLAMETHROWER CRUNCH, , , 10000,25, , 
668,PYROAR,,POKEMON_TYPE_FIRE,POKEMON_TYPE_NORMAL,0.2,0.07, 200, 221, 149, FIRE_FANG_FAST TAKE_DOWN_FAST EMBER_FAST,FLAME_CHARGE SOLAR_BEAM DARK_PULSE OVERHEAT, , , 10000,25, , 
668,PYROAR,FEMALE,POKEMON_TYPE_FIRE,POKEMON_TYPE_NORMAL,0.2,0.07, 200, 221, 149, FIRE_FANG_FAST TAKE_DOWN_FAST,FLAME_CHARGE SOLAR_BEAM DARK_PULSE OVERHEAT, , , 10000,25, , 
668,PYROAR,NORMAL,POKEMON_TYPE_FIRE,POKEMON_TYPE_NORMAL,0.2,0.07, 200, 221, 149, FIRE_FANG_FAST TAKE_DOWN_FAST,FLAME_CHARGE SOLAR_BEAM DARK_PULSE OVERHEAT, , , 10000,25, , 
669,FLABEBE,,POKEMON_TYPE_FAIRY,,0.5,0.15, 127, 108, 120, VINE_WHIP_FAST TACKLE_FAST,DAZZLING_GLEAM PETAL_BLIZZARD PSYCHIC, , , 50000,50, , 
670,FLOETTE,,POKEMON_TYPE_FAIRY,,0.25,0.07, 144, 136, 151, VINE_WHIP_FAST TACKLE_FAST,DAZZLING_GLEAM PETAL_BLIZZARD PSYCHIC, , , 50000,50, , 
